PG_IDX,Power,INFEASIBLE,Constraint_Distance,Constraint,SNBS,SNBS_u,SNBS_ω,SURV,SURV_u,SURV_ω,NodeClass,degree,betweenness
-839939996387953490,0.3107067688779567,0.04,2.0,0.0,0.96,0.96,0.96,0.43,0.43,0.96,Sparse Sprout,1,0.0
-839939996387953490,-0.22131671272888287,0.0,1.0,0.0,1.0,1.0,1.0,0.3,0.3,1.0,Sparse Sprout,1,0.0
-839939996387953490,0.506289361629474,0.0,1.0,1.0,1.0,1.0,1.0,0.96,0.96,1.0,Bulk,4,0.06443345014773585
-839939996387953490,0.8415159135698871,0.0,1.0,1.0,1.0,1.0,1.0,0.95,0.95,1.0,Inner Tree Node,2,0.0202020202020202
-839939996387953490,0.43669093642452017,0.0,2.0,0.0,1.0,1.0,1.0,0.43,0.43,1.0,Bulk,2,0.0
-839939996387953490,-0.36499893848925025,0.0,1.0,1.0,1.0,1.0,1.0,0.96,0.96,1.0,Sparse Sprout,1,0.0
-839939996387953490,-0.15632933667656057,0.0,1.0,1.0,1.0,1.0,1.0,0.95,0.95,1.0,Sparse Sprout,1,0.0
-839939996387953490,0.9720196394091222,0.0,1.0,1.0,1.0,1.0,1.0,0.99,0.99,1.0,Root,3,0.04255136397993541
-839939996387953490,-0.5776336450790027,0.0,2.0,1.0,0.95,0.95,1.0,0.69,0.69,1.0,Sparse Sprout,1,0.0
-839939996387953490,0.03476314226181292,0.0,1.0,1.0,1.0,1.0,1.0,0.89,0.89,1.0,Sparse Sprout,1,0.0
-839939996387953490,-0.7394502547425226,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Bulk,2,0.01357795643509929
-839939996387953490,-0.9067548882384963,0.17,1.0,0.0,0.83,0.83,0.83,0.68,0.68,0.83,Inner Tree Node,2,0.0202020202020202
-839939996387953490,0.5416705107912996,0.02,1.0,0.0,0.98,0.98,0.98,0.51,0.51,0.98,Bulk,2,0.0
-839939996387953490,0.9638810020824462,0.0,2.0,1.0,1.0,1.0,1.0,0.8,0.8,1.0,Root,3,0.047220504363361504
-839939996387953490,0.10181187457081523,0.01,1.0,0.0,0.88,0.88,0.88,0.51,0.51,0.99,Inner Tree Node,2,0.0202020202020202
-839939996387953490,-0.30315466669001206,0.0,1.0,1.0,1.0,1.0,1.0,0.91,0.91,1.0,Bulk,3,0.05158484750321486
-839939996387953490,0.2239087996111223,0.06,2.0,0.0,0.94,0.94,0.94,0.55,0.55,0.94,Sparse Sprout,1,0.0
